attempt,nodes,edges,n,distance,local_searcher-local_nodes,local_searcher-remote_nodes,remote_searcher-local_nodes,remote_searcher-remote_nodes,local_searcher-local_nodes-transitive,local_searcher-remote_nodes-transitive,remote_searcher-local_nodes-transitive,remote_searcher-remote_nodes-transitive
9,100,450,4,3,199,488926,25123,28217,249,51840,255103,44761
9,100,450,8,3,199,488926,25123,28217,424,60132,14530,55594
9,100,450,12,3,199,488926,25123,28217,407,67352,12151,55780
9,100,450,16,3,199,488926,25123,28217,295,73772,15211,57772
10,100,450,4,2,52,101581,15256,14688,169,57204,15432,44658
10,100,450,8,2,52,101581,15256,14688,309,68574,15801,47266
10,100,450,12,2,52,101581,15256,14688,347,64818,15551,57656
10,100,450,16,2,52,101581,15256,14688,349,69744,16952,55771
11,100,450,4,2,51,99384,12838,16980,77,55368,14966,42308
11,100,450,8,2,51,99384,12838,16980,185,63008,16674,50803
11,100,450,12,2,51,99384,12838,16980,133,65447,16914,55737
11,100,450,16,2,51,99384,12838,16980,348,61514,16374,53297
12,100,450,4,3,118,260571,14329,15120,227,33773,15023,29698
12,100,450,8,3,118,260571,14329,15120,367,54540,16906,53116
12,100,450,12,3,118,260571,14329,15120,350,28927,15334,49373
12,100,450,16,3,118,260571,14329,15120,479,66304,16282,54788
13,100,450,4,4,242,910373,24086,40580,187,52488,28600,41067
13,100,450,8,4,242,910373,24086,40580,256,53273,32763,57291
13,100,450,12,4,242,910373,24086,40580,241,69030,29022,55078
13,100,450,16,4,242,910373,24086,40580,253,67003,32975,56790
14,100,450,4,3,65,460082,24636,28186,227,70734,29770,46590
14,100,450,8,3,65,460082,24636,28186,250,67022,30112,57747
14,100,450,12,3,65,460082,24636,28186,251,69176,30660,55343
14,100,450,16,3,65,460082,24636,28186,252,69259,30288,57705
15,100,450,4,2,70,100135,26903,14902,288,57378,28591,47008
15,100,450,8,2,70,100135,26903,14902,453,71465,26979,56899
15,100,450,12,2,70,100135,26903,14902,254,67356,29914,61276
15,100,450,16,2,70,100135,26903,14902,98,66917,31449,57751
16,100,450,4,2,49,49565,24281,12705,38,39881,29733,26636
16,100,450,8,2,49,49565,24281,12705,309,65580,25872,55298
16,100,450,12,2,49,49565,24281,12705,148,68101,27645,57859
16,100,450,16,2,49,49565,24281,12705,253,65748,29519,59126
17,100,450,4,4,309,988979,37251,45830,218,66337,23876,47160
17,100,450,8,4,309,988979,37251,45830,231,70099,23481,57349
17,100,450,12,4,309,988979,37251,45830,123,65543,26445,60054
17,100,450,16,4,309,988979,37251,45830,90,69713,26144,55571
18,100,450,4,4,182,742566,28760,34370,169,47209,25032,36574
18,100,450,8,4,182,742566,28760,34370,243,68822,33885,58849
18,100,450,12,4,182,742566,28760,34370,245,31514,25689,24942
18,100,450,16,4,182,742566,28760,34370,88,65488,28817,58017
19,100,450,4,4,106,302248,23677,20968,119,33320,25909,22607
19,100,450,8,4,106,302248,23677,20968,250,64564,25504,57552
19,100,450,12,4,106,302248,23677,20968,324,63369,25674,55055
19,100,450,16,4,106,302248,23677,20968,296,68957,30319,55269
20,100,450,4,5,490,1198024,27254,50991,6609,3667134,40250,521975
20,100,450,8,5,490,1198024,27254,50991,255,36310,27956,55786
20,100,450,12,5,490,1198024,27254,50991,230,70066,27595,54764
20,100,450,16,5,490,1198024,27254,50991,295,66863,28469,55401
21,100,450,4,3,73,200552,29574,21202,143,46646,27992,16974
21,100,450,8,3,73,200552,29574,21202,279,36856,32426,45271
21,100,450,12,3,73,200552,29574,21202,224,66354,28939,55628
21,100,450,16,3,73,200552,29574,21202,251,65705,31727,53501
22,100,450,4,3,86,254559,31685,21398,169,44653,29177,34405
22,100,450,8,3,86,254559,31685,21398,315,68378,35321,51203
22,100,450,12,3,86,254559,31685,21398,116,65566,23482,56338
22,100,450,16,3,86,254559,31685,21398,109,67902,29794,59276
23,100,450,4,5,211,1185517,266718,50965,7126,3603221,45700,418510
23,100,450,8,5,211,1185517,266718,50965,324,31656,17806,31311
23,100,450,12,5,211,1185517,266718,50965,249,56434,29659,55799
23,100,450,16,5,211,1185517,266718,50965,173,56034,28941,57253
24,100,450,4,3,203,431073,30428,25259,218,32754,26590,33865
24,100,450,8,3,203,431073,30428,25259,404,55084,26463,55440
24,100,450,12,3,203,431073,30428,25259,323,51739,29253,55639
24,100,450,16,3,203,431073,30428,25259,114,51910,26977,55618
25,100,450,4,3,184,438360,27591,26020,331,33963,25712,29006
25,100,450,8,3,184,438360,27591,26020,227,57785,30883,53215
25,100,450,12,3,184,438360,27591,26020,471,57882,29106,56869
25,100,450,16,3,184,438360,27591,26020,427,53919,22145,38936
26,100,450,4,4,427,925241,254237,42981,190,44990,16523,44863
26,100,450,8,4,427,925241,254237,42981,302,56684,17438,44748
26,100,450,12,4,427,925241,254237,42981,264,56064,18267,34228
26,100,450,16,4,427,925241,254237,42981,253,57144,15808,32275
27,100,450,4,5,75,189299,12573,17174,981,413047,20305,138406
27,100,450,8,5,75,189299,12573,17174,407,31208,14909,20984
27,100,450,12,5,75,189299,12573,17174,76,54124,19189,56756
27,100,450,16,5,75,189299,12573,17174,239,55646,17196,32119
28,100,450,4,4,206,842022,27250,36659,230,46379,30309,42256
28,100,450,8,4,206,842022,27250,36659,113,51621,23753,40104
28,100,450,12,4,206,842022,27250,36659,218,54610,23373,52351
28,100,450,16,4,206,842022,27250,36659,299,52309,29176,57791
29,100,450,4,3,211,499481,31560,30022,223,35440,26175,27686
29,100,450,8,3,211,499481,31560,30022,239,55144,26904,55677
29,100,450,12,3,211,499481,31560,30022,257,56643,30527,53187
29,100,450,16,3,211,499481,31560,30022,238,56503,28325,53375
30,100,450,4,4,301,951892,30162,42581,185,49687,28616,38467
30,100,450,8,4,301,951892,30162,42581,243,58913,27815,52526
30,100,450,12,4,301,951892,30162,42581,72,54437,26965,53512
30,100,450,16,4,301,951892,30162,42581,245,53728,30762,53415
31,100,450,4,3,103,264562,27470,21149,333,50361,35167,38350
31,100,450,8,3,103,264562,27470,21149,369,72510,31362,55241
31,100,450,12,3,103,264562,27470,21149,475,66816,28719,55393
31,100,450,16,3,103,264562,27470,21149,398,72340,31526,27759
32,100,450,4,2,115,108454,28352,16792,251,82888,24703,17072
32,100,450,8,2,115,108454,28352,16792,93,47714,24426,53849
32,100,450,12,2,115,108454,28352,16792,496,55313,29919,52409
32,100,450,16,2,115,108454,28352,16792,490,54159,28509,56334
33,100,450,4,3,167,272506,29314,21274,141,42305,30156,38499
33,100,450,8,3,167,272506,29314,21274,374,52387,23160,53309
33,100,450,12,3,167,272506,29314,21274,179,51424,29826,48783
33,100,450,16,3,167,272506,29314,21274,290,58326,28259,51510
34,100,450,4,5,707,1131323,27605,48498,5801,2442864,34666,333895
34,100,450,8,5,707,1131323,27605,48498,307,33776,26837,58220
34,100,450,12,5,707,1131323,27605,48498,294,69206,36158,55371
34,100,450,16,5,707,1131323,27605,48498,292,70005,25962,56890
35,100,450,4,4,494,990011,27275,42665,182,51560,32367,46092
35,100,450,8,4,494,990011,27275,42665,286,62127,31459,54567
35,100,450,12,4,494,990011,27275,42665,110,62701,22631,53386
35,100,450,16,4,494,990011,27275,42665,115,60442,28878,55727
36,100,450,4,3,26,219223,28612,19253,142,44058,26339,34211
36,100,450,8,3,26,219223,28612,19253,222,62725,30426,53466
36,100,450,12,3,26,219223,28612,19253,211,65438,28911,52743
36,100,450,16,3,26,219223,28612,19253,222,65072,26067,55427
37,100,450,4,4,126,638285,259605,33942,133,45273,17562,37680
37,100,450,8,4,126,638285,259605,33942,215,70459,12652,55530
37,100,450,12,4,126,638285,259605,33942,82,65445,18240,55264
37,100,450,16,4,126,638285,259605,33942,80,68184,14567,57228
38,100,450,4,3,138,460855,14352,27950,166,65318,15829,48860
38,100,450,8,3,138,460855,14352,27950,229,68045,15390,54916
38,100,450,12,3,138,460855,14352,27950,207,70049,16792,61774
38,100,450,16,3,138,460855,14352,27950,224,71510,15872,61725
39,100,450,4,4,230,779381,29305,19158,139,30394,35618,44811
39,100,450,8,4,230,779381,29305,19158,212,66418,22481,61877
39,100,450,12,4,230,779381,29305,19158,217,66798,28552,51443
39,100,450,16,4,230,779381,29305,19158,215,63527,26204,50894
0,100,500,4,4,468,891078,34833,38993,1228,55731,29860,40735
0,100,500,8,4,468,891078,34833,38993,559,77012,32978,55307
0,100,500,12,4,468,891078,34833,38993,391,67153,27898,55232
0,100,500,16,4,468,891078,34833,38993,410,67263,33915,57909
1,100,500,4,2,163,101742,29654,14886,648,63612,30425,48911
1,100,500,8,2,163,101742,29654,14886,1193,68243,30815,54984
1,100,500,12,2,163,101742,29654,14886,288,80836,26904,57452
1,100,500,16,2,163,101742,29654,14886,347,69532,29138,55748
2,100,500,4,4,288,1122459,266666,52998,301,182042,16323,128884
2,100,500,8,4,288,1122459,266666,52998,522,57931,17413,194666
2,100,500,12,4,288,1122459,266666,52998,370,55811,14181,57756
2,100,500,16,4,288,1122459,266666,52998,431,57636,15321,137501
3,100,500,4,-1,343,2300049,36230,55872,9000,4132274,44349,501769
3,100,500,8,-1,343,2300049,36230,55872,7187,5584329,44603,596388
3,100,500,12,-1,343,2300049,36230,55872,9039,5429406,40517,638327
3,100,500,16,-1,343,2300049,36230,55872,9474,5278866,34372,750559
4,100,500,4,3,82,161480,27230,17397,238,42408,31842,30665
4,100,500,8,3,82,161480,27230,17397,342,65829,29061,51228
4,100,500,12,3,82,161480,27230,17397,270,36785,22732,52149
4,100,500,16,3,82,161480,27230,17397,326,39312,26261,47088
5,100,500,4,3,80,486262,29265,27791,203,59143,30545,42544
5,100,500,8,3,80,486262,29265,27791,274,68400,26047,44448
5,100,500,12,3,80,486262,29265,27791,587,53800,31599,52718
5,100,500,16,3,80,486262,29265,27791,148,34351,26984,54277
6,100,500,4,3,92,215473,30579,21760,145,48762,31836,38525
6,100,500,8,3,92,215473,30579,21760,332,60945,26725,58144
6,100,500,12,3,92,215473,30579,21760,244,60269,27381,58320
6,100,500,16,3,92,215473,30579,21760,116,65832,24569,57791
7,100,500,4,1,32,22001,23305,11852,78,64624,29897,51063
7,100,500,8,1,32,22001,23305,11852,247,66855,27507,57990
7,100,500,12,1,32,22001,23305,11852,354,69389,26694,57752
7,100,500,16,1,32,22001,23305,11852,246,70434,33143,57503
8,100,500,4,5,601,1233615,26728,53339,3492,3775217,37750,465765
8,100,500,8,5,601,1233615,26728,53339,245,29193,26607,60206
8,100,500,12,5,601,1233615,26728,53339,161,66485,26616,57702
8,100,500,16,5,601,1233615,26728,53339,244,65761,24928,55677
9,100,500,4,3,295,398209,34843,26182,155,56321,32374,45474
9,100,500,8,3,295,398209,34843,26182,244,69295,33441,55433
9,100,500,12,3,295,398209,34843,26182,277,68486,27754,56100
9,100,500,16,3,295,398209,34843,26182,415,69171,27046,59762
10,100,500,4,3,238,490261,27555,26985,140,61640,32746,51255
10,100,500,8,3,238,490261,27555,26985,250,67083,27287,55905
10,100,500,12,3,238,490261,27555,26985,93,65950,26250,55292
10,100,500,16,3,238,490261,27555,26985,246,68749,28296,55197
11,100,500,4,4,91,886293,265249,45656,209,49294,17892,43366
11,100,500,8,4,91,886293,265249,45656,133,68955,15784,57330
11,100,500,12,4,91,886293,265249,45656,223,67654,16796,94146
11,100,500,16,4,91,886293,265249,45656,664,32776,16945,23734
12,100,500,4,4,110,675141,24741,28317,158,39656,27971,36650
12,100,500,8,4,110,675141,24741,28317,247,64631,28762,53515
12,100,500,12,4,110,675141,24741,28317,249,66246,28635,56200
12,100,500,16,4,110,675141,24741,28317,221,60310,27841,55069
13,100,500,4,3,145,501428,29183,23459,219,57018,30286,47038
13,100,500,8,3,145,501428,29183,23459,306,63492,24971,53801
13,100,500,12,3,145,501428,29183,23459,250,61251,27347,55572
13,100,500,16,3,145,501428,29183,23459,251,56461,34754,52035
14,100,500,4,4,184,650515,29099,27751,151,48680,25446,36654
14,100,500,8,4,184,650515,29099,27751,161,56525,30534,55678
14,100,500,12,4,184,650515,29099,27751,247,70937,30880,56559
14,100,500,16,4,184,650515,29099,27751,246,60286,23316,52732
15,100,500,4,4,629,1223029,38087,51036,222,63525,30518,49403
15,100,500,8,4,629,1223029,38087,51036,360,63735,26159,53456
15,100,500,12,4,629,1223029,38087,51036,240,69391,29032,55761
15,100,500,16,4,629,1223029,38087,51036,240,66045,28856,54340
16,100,500,4,2,46,95117,30872,18727,59,57250,30046,51987
16,100,500,8,2,46,95117,30872,18727,181,63236,27230,55431
16,100,500,12,2,46,95117,30872,18727,144,64983,31205,57879
16,100,500,16,2,46,95117,30872,18727,287,66110,32872,58839
17,100,500,4,0,8,3,21954,15826,78,58274,33279,47127
17,100,500,8,0,8,3,21954,15826,241,67394,27512,57441
17,100,500,12,0,8,3,21954,15826,274,66444,24318,56167
17,100,500,16,0,8,3,21954,15826,295,68382,33476,53062
18,100,500,4,2,48,123932,29653,18611,574,57562,24397,43817
18,100,500,8,2,48,123932,29653,18611,261,66538,28662,53132
18,100,500,12,2,48,123932,29653,18611,219,68771,28599,53540
18,100,500,16,2,48,123932,29653,18611,238,65881,28480,53098
19,100,500,4,4,105,1162678,29974,48287,200,61288,33340,48420
19,100,500,8,4,105,1162678,29974,48287,218,66537,30426,55974
19,100,500,12,4,105,1162678,29974,48287,217,75200,29169,54791
19,100,500,16,4,105,1162678,29974,48287,240,68458,25642,51523
20,100,500,4,4,84,822563,27098,39090,64,51240,32087,37390
20,100,500,8,4,84,822563,27098,39090,85,66945,23399,51346
20,100,500,12,4,84,822563,27098,39090,828,61715,27991,50631
20,100,500,16,4,84,822563,27098,39090,157,68129,31461,45747
21,100,500,4,1,24,25516,37095,12895,50,60529,23669,46558
21,100,500,8,1,24,25516,37095,12895,222,65188,26476,54279
21,100,500,12,1,24,25516,37095,12895,96,67585,24017,53642
21,100,500,16,1,24,25516,37095,12895,92,67848,31999,54017
22,100,500,4,2,33,91312,27236,15381,49,57621,29599,42382
22,100,500,8,2,33,91312,27236,15381,141,62887,31168,56956
22,100,500,12,2,33,91312,27236,15381,109,64694,23009,46378
22,100,500,16,2,33,91312,27236,15381,96,67072,28012,52443
23,100,500,4,2,14,48639,24304,14743,39,43318,30830,32816
23,100,500,8,2,14,48639,24304,14743,62,63649,23282,58059
23,100,500,12,2,14,48639,24304,14743,218,70467,26378,56436
23,100,500,16,2,14,48639,24304,14743,223,64363,24010,57121
24,100,500,4,4,270,1051760,27954,48847,60,61119,26961,52734
24,100,500,8,4,270,1051760,27954,48847,328,69460,24834,54425
24,100,500,12,4,270,1051760,27954,48847,74,64575,22953,57343
24,100,500,16,4,270,1051760,27954,48847,99,65415,26667,52819
25,100,500,4,3,62,371770,26544,24616,116,55955,27388,46749
25,100,500,8,3,62,371770,26544,24616,222,63822,23491,71869
25,100,500,12,3,62,371770,26544,24616,93,30071,23226,53140
25,100,500,16,3,62,371770,26544,24616,84,66725,29004,55909
26,100,500,4,4,103,1052568,27836,48738,77,59630,26514,49279
26,100,500,8,4,103,1052568,27836,48738,123,61649,27011,55921
26,100,500,12,4,103,1052568,27836,48738,95,63976,25065,55477
26,100,500,16,4,103,1052568,27836,48738,123,62205,27621,57033
27,100,500,4,1,8,21980,25011,12125,60,58544,34131,49211
27,100,500,8,1,8,21980,25011,12125,81,70200,30869,56115
27,100,500,12,1,8,21980,25011,12125,99,66723,28840,55870
27,100,500,16,1,8,21980,25011,12125,230,67594,27137,59834
28,100,500,4,3,62,325027,25857,21394,175,54373,30391,47455
28,100,500,8,3,62,325027,25857,21394,162,65634,26874,61897
28,100,500,12,3,62,325027,25857,21394,129,64821,22840,57897
28,100,500,16,3,62,325027,25857,21394,177,66081,29715,57276
29,100,500,4,3,111,392510,23817,25246,88,54594,31548,46298
29,100,500,8,3,111,392510,23817,25246,64,63818,27192,58064
29,100,500,12,3,111,392510,23817,25246,224,65561,23167,55451
29,100,500,16,3,111,392510,23817,25246,181,64318,26634,57889
30,100,500,4,3,98,478501,24628,31847,54,65529,27234,53061
30,100,500,8,3,98,478501,24628,31847,98,62524,26993,59683
30,100,500,12,3,98,478501,24628,31847,96,51311,30006,52208
30,100,500,16,3,98,478501,24628,31847,76,56781,28620,41212
31,100,500,4,5,116,1034848,27362,49197,3115,2468415,35417,378285
31,100,500,8,5,116,1034848,27362,49197,66,28912,28650,40434
31,100,500,12,5,116,1034848,27362,49197,65,66897,31040,55311
31,100,500,16,5,116,1034848,27362,49197,75,74095,32789,57625
32,100,500,4,4,117,894509,25441,42734,46,52093,27709,44733
32,100,500,8,4,117,894509,25441,42734,659,63181,27895,57189
32,100,500,12,4,117,894509,25441,42734,114,65669,27340,55853
32,100,500,16,4,117,894509,25441,42734,76,64360,22951,55470
33,100,500,4,3,30,467450,130358,85225,164,54321,55581,39387
33,100,500,8,3,30,467450,130358,85225,98,68751,324306,58630
33,100,500,12,3,30,467450,130358,85225,225,147835,15603,55100
33,100,500,16,3,30,467450,130358,85225,85,63914,129415,147387
34,100,500,4,2,20,252467,19047,15379,159,172823,16542,75018
34,100,500,8,2,20,252467,19047,15379,133,51655,15866,53433
34,100,500,12,2,20,252467,19047,15379,203,54406,15759,57240
34,100,500,16,2,20,252467,19047,15379,87,50280,13351,53516
35,100,500,4,4,222,883683,27034,41196,78,42650,26181,41889
35,100,500,8,4,222,883683,27034,41196,292,58919,30055,57547
35,100,500,12,4,222,883683,27034,41196,233,55295,27005,58958
35,100,500,16,4,222,883683,27034,41196,237,54916,22098,56108
36,100,500,4,4,1787,954486,30302,43047,162,42877,31231,42202
36,100,500,8,4,1787,954486,30302,43047,225,53389,33634,55907
36,100,500,12,4,1787,954486,30302,43047,225,55274,29094,55541
36,100,500,16,4,1787,954486,30302,43047,242,58945,25291,80101
37,100,500,4,6,374,1766564,38582,54836,7094,3711881,41104,386987
37,100,500,8,6,374,1766564,38582,54836,287,29730,13792,56060
37,100,500,12,6,374,1766564,38582,54836,219,68567,31664,55032
37,100,500,16,6,374,1766564,38582,54836,88,67059,32625,45354
38,100,500,4,3,117,363276,28757,23150,70,57094,30261,45470
38,100,500,8,3,117,363276,28757,23150,64,70069,23371,55937
38,100,500,12,3,117,363276,28757,23150,250,66635,30140,53572
38,100,500,16,3,117,363276,28757,23150,116,66152,27575,58095
39,100,500,4,3,185,300580,27086,19153,119,53063,28756,46753
39,100,500,8,3,185,300580,27086,19153,241,68600,29100,55686
39,100,500,12,3,185,300580,27086,19153,314,69043,30075,55497
39,100,500,16,3,185,300580,27086,19153,243,70158,29582,56978
